Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-13 00:00:00+07:00,2526.788538240132,2535.6234631990133,2509.1186883223686,2517.95361328125,35763800,0.0,0.0
2022-01-14 00:00:00+07:00,2500.2840750558034,2553.293631417411,2500.2840750558034,2535.623779296875,43651400,0.0,0.0
2022-01-17 00:00:00+07:00,2562.1285925971138,2570.9635187784834,2526.7888878716367,2544.458740234375,43188000,0.0,0.0
2022-01-18 00:00:00+07:00,2535.6236412311423,2562.12841796875,2509.1188644935346,2562.12841796875,64484800,0.0,0.0
2022-01-19 00:00:00+07:00,2535.623565565225,2544.458490880783,2473.7790883563166,2482.614013671875,103093600,0.0,0.0
2022-01-20 00:00:00+07:00,2509.1190011160716,2535.623779296875,2482.614222935268,2535.623779296875,53067000,0.0,0.0
2022-01-21 00:00:00+07:00,2535.6237107368365,2579.79833984375,2517.953859094071,2579.79833984375,76806800,0.0,0.0
2022-01-24 00:00:00+07:00,2570.963623046875,2570.963623046875,2544.458843427835,2570.963623046875,44476800,0.0,0.0
2022-01-25 00:00:00+07:00,2544.45901816609,2562.12887245891,2526.78916387327,2553.2939453125,69268000,0.0,0.0
2022-01-26 00:00:00+07:00,2579.7985799017556,2641.64306640625,2553.293799971258,2641.64306640625,140636400,0.0,0.0
2022-01-27 00:00:00+07:00,2641.6426848354718,2685.8173116721855,2615.1379087334435,2668.1474609375,113618000,0.0,0.0
2022-01-28 00:00:00+07:00,2694.652135512408,2703.487060546875,2668.1473604090074,2703.487060546875,121145200,0.0,0.0
2022-01-31 00:00:00+07:00,2747.6621861282397,2747.6621861282397,2632.8081397627507,2641.64306640625,101700800,0.0,0.0
2022-02-02 00:00:00+07:00,2659.312919693248,2659.312919693248,2632.8081397627507,2641.64306640625,68769000,0.0,0.0
2022-02-03 00:00:00+07:00,2641.64306640625,2641.64306640625,2597.4684331887543,2641.64306640625,60204000,0.0,0.0
2022-02-04 00:00:00+07:00,2632.8081397627507,2659.312919693248,2615.1382864757525,2641.64306640625,36629400,0.0,0.0
2022-02-07 00:00:00+07:00,2703.48708984375,2703.48708984375,2641.6426139322916,2650.4775390625,68867800,0.0,0.0
2022-02-08 00:00:00+07:00,2685.817418032787,2729.9920466188523,2668.1475665983603,2694.65234375,158581800,0.0,0.0
2022-02-09 00:00:00+07:00,2721.1571915716613,2729.992117518322,2685.817487785016,2712.322265625,107360800,0.0,0.0
2022-02-10 00:00:00+07:00,2721.157261326861,2738.827113673139,2703.4874089805826,2729.9921875,107679400,0.0,0.0
2022-02-11 00:00:00+07:00,2747.6620398462783,2747.6620398462783,2703.4874089805826,2729.9921875,81582600,0.0,0.0
2022-02-14 00:00:00+07:00,2721.1568822616186,2756.49658203125,2694.652107434395,2756.49658203125,76263200,0.0,0.0
2022-02-15 00:00:00+07:00,2756.496724189082,2791.83642578125,2712.3220971988726,2791.83642578125,67804400,0.0,0.0
2022-02-16 00:00:00+07:00,2800.671279421278,2800.671279421278,2738.8268032195465,2774.16650390625,74785000,0.0,0.0
2022-02-17 00:00:00+07:00,2783.001429077926,2783.001429077926,2712.3220277045184,2774.16650390625,103038800,0.0,0.0
2022-02-18 00:00:00+07:00,2765.331578734574,2809.506204592954,2738.8268032195465,2774.16650390625,81303200,0.0,0.0
2022-02-21 00:00:00+07:00,2774.16650390625,2800.671279421278,2774.16650390625,2774.16650390625,31720800,0.0,0.0
2022-02-22 00:00:00+07:00,2765.331856863839,2791.836635044643,2747.6620047433034,2783.001708984375,69476600,0.0,0.0
2022-02-23 00:00:00+07:00,2800.671561104911,2809.5064871651784,2765.331856863839,2783.001708984375,85991000,0.0,0.0
2022-02-24 00:00:00+07:00,2729.992152622768,2783.001708984375,2703.487374441964,2721.1572265625,170297000,0.0,0.0
2022-02-25 00:00:00+07:00,2729.992152622768,2738.827078683036,2703.487374441964,2721.1572265625,163299800,0.0,0.0
2022-03-01 00:00:00+07:00,2712.321985581342,2774.16646082261,2703.487060546875,2703.487060546875,149532200,0.0,0.0
2022-03-02 00:00:00+07:00,2703.487269467213,2729.9920466188523,2668.1475665983603,2694.65234375,110824000,0.0,0.0
2022-03-04 00:00:00+07:00,2721.156910615809,2729.991835650276,2685.817210477941,2703.487060546875,104914600,0.0,0.0
2022-03-07 00:00:00+07:00,2668.1474609375,2694.6522370395282,2650.4776102028145,2668.1474609375,137667600,0.0,0.0
2022-03-08 00:00:00+07:00,2694.6522370395282,2721.157013141556,2668.1474609375,2668.1474609375,104072200,0.0,0.0
2022-03-09 00:00:00+07:00,2676.982492315574,2729.9920466188523,2676.982492315574,2694.65234375,115109200,0.0,0.0
2022-03-10 00:00:00+07:00,2721.1571915716613,2738.8270434649835,2685.817487785016,2712.322265625,105803000,0.0,0.0
2022-03-11 00:00:00+07:00,2729.991835650276,2729.991835650276,2685.817210477941,2703.487060546875,122401600,0.0,0.0
2022-03-14 00:00:00+07:00,2703.4874432963707,2765.331927293347,2694.6525170110885,2738.8271484375,173513400,0.0,0.0
2022-03-15 00:00:00+07:00,2756.4967908460612,2783.0015676811195,2747.661865234375,2747.661865234375,146735400,0.0,0.0
2022-03-16 00:00:00+07:00,2756.497033461085,2844.846297354068,2756.497033461085,2809.506591796875,291909800,0.0,0.0
2022-03-17 00:00:00+07:00,2827.1764445754716,2862.516150132665,2809.506591796875,2809.506591796875,235559000,0.0,0.0
2022-03-18 00:00:00+07:00,2818.3412377390573,2827.176163249211,2783.0015356984422,2800.67138671875,212233400,0.0,0.0
2022-03-21 00:00:00+07:00,2841.6338217741522,2860.1460942287067,2813.86541309232,2832.377685546875,162364400,180.3178,0.0
2022-03-22 00:00:00+07:00,2850.889925183225,2869.4021974246743,2832.3776529417755,2841.6337890625,112672400,0.0,0.0
2022-03-23 00:00:00+07:00,2841.6339013200864,2887.9145837520095,2832.377764833702,2878.658447265625,183894800,0.0,0.0
2022-03-24 00:00:00+07:00,2850.890082807571,2934.1953125,2850.890082807571,2934.1953125,210909800,0.0,0.0
2022-03-25 00:00:00+07:00,2943.451302498009,2952.7074386693866,2878.6583492983677,2906.4267578125,136083000,0.0,0.0
2022-03-28 00:00:00+07:00,2915.68310546875,2924.9392423115078,2887.9146949404762,2915.68310546875,95354400,0.0,0.0
2022-03-29 00:00:00+07:00,2952.7075857649843,2971.2198590299686,2915.6830392350157,2934.1953125,160112200,0.0,0.0
2022-03-30 00:00:00+07:00,2943.4515159970238,2952.707652839782,2906.4269686259922,2915.68310546875,82476000,0.0,0.0
2022-03-31 00:00:00+07:00,2934.1948558952236,2952.7071262794207,2906.426450318928,2924.938720703125,69174000,0.0,0.0
2022-04-01 00:00:00+07:00,2924.9392423115078,2924.9392423115078,2878.6585580977185,2915.68310546875,62912400,0.0,0.0
2022-04-04 00:00:00+07:00,2897.17041015625,2924.9388166433705,2878.658139164836,2897.17041015625,82013800,0.0,0.0
2022-04-05 00:00:00+07:00,2887.914274660543,2915.6826811476635,2887.914274660543,2897.17041015625,82378200,0.0,0.0
2022-04-06 00:00:00+07:00,2887.9144696661238,2887.9144696661238,2832.3776529417755,2841.6337890625,129476400,0.0,0.0
2022-04-07 00:00:00+07:00,2841.633756563261,2878.6583006227174,2823.121484533533,2850.889892578125,136162800,0.0,0.0
2022-04-08 00:00:00+07:00,2887.9144366375813,2887.9144366375813,2841.633756563261,2850.889892578125,94622400,0.0,0.0
2022-04-11 00:00:00+07:00,2850.889925183225,2869.4021974246743,2832.3776529417755,2841.6337890625,107966400,0.0,0.0
2022-04-12 00:00:00+07:00,2841.633756563261,2869.402164607853,2823.121484533533,2850.889892578125,92691200,0.0,0.0
2022-04-13 00:00:00+07:00,2841.6339668348,2869.402376934163,2832.377830135012,2860.146240234375,90558600,0.0,0.0
2022-04-14 00:00:00+07:00,2860.14606130395,2869.4021974246743,2832.3776529417755,2841.6337890625,63275600,0.0,0.0
2022-04-18 00:00:00+07:00,2841.6336089587603,2860.1458800268956,2804.60906682249,2823.121337890625,101496000,0.0,0.0
2022-04-19 00:00:00+07:00,2823.1216481023102,2841.6339212046205,2804.609375,2804.609375,104508400,0.0,0.0
2022-04-20 00:00:00+07:00,2832.3776684414806,2924.939030155255,2823.121532270103,2906.4267578125,164354800,0.0,0.0
2022-04-21 00:00:00+07:00,2961.9634789156626,3110.0616528614455,2934.195071300828,3073.037109375,337363200,0.0,0.0
2022-04-22 00:00:00+07:00,3036.012597951284,3082.2932777981027,2989.731918104466,3063.781005859375,168301800,0.0,0.0
2022-04-25 00:00:00+07:00,3036.012662661474,3128.5740243279824,2971.2197094949183,3045.268798828125,179082600,0.0,0.0
2022-04-26 00:00:00+07:00,3054.524773694798,3119.317723439839,3045.268638016935,3091.54931640625,131930600,0.0,0.0
2022-04-27 00:00:00+07:00,3063.7810711614266,3119.3178881613317,3045.268798828125,3045.268798828125,118272800,0.0,0.0
2022-04-28 00:00:00+07:00,3248.903823596805,3359.9774585915675,3211.879278598551,3313.69677734375,443163800,0.0,0.0
2022-05-09 00:00:00+07:00,3193.367095122466,3211.8793681376687,3082.29345703125,3082.29345703125,351637800,0.0,0.0
2022-05-10 00:00:00+07:00,2897.1705420223284,3026.7564448603875,2897.1705420223284,2998.988037109375,498444800,0.0,0.0
2022-05-11 00:00:00+07:00,2998.988168334961,3036.0127136230467,2961.963623046875,2961.963623046875,198922600,0.0,0.0
2022-05-12 00:00:00+07:00,2952.707652839782,2980.4760633680557,2860.1462844122025,2915.68310546875,162727200,0.0,0.0
2022-05-13 00:00:00+07:00,2915.6829599233774,2924.9390963040864,2869.4022780198316,2887.91455078125,165507800,0.0,0.0
2022-05-17 00:00:00+07:00,2887.914485469745,2961.963574840764,2887.914485469745,2906.4267578125,149548800,0.0,0.0
2022-05-18 00:00:00+07:00,2952.7071262794207,2971.2193966636173,2887.9141799347312,2924.938720703125,162519200,0.0,0.0
2022-05-19 00:00:00+07:00,2887.9141799347312,2934.1948558952236,2869.401909550534,2924.938720703125,127740400,0.0,0.0
2022-05-20 00:00:00+07:00,2943.451350402832,2980.4758956909177,2943.451350402832,2961.963623046875,106866400,0.0,0.0
2022-05-23 00:00:00+07:00,2980.4760633680557,2989.7322002108135,2887.9146949404762,2915.68310546875,144005200,0.0,0.0
2022-05-24 00:00:00+07:00,2943.451449132492,2980.4759956624607,2924.939175867508,2934.1953125,134555000,0.0,0.0
2022-05-25 00:00:00+07:00,2924.939030155255,2980.475847183519,2897.1706216411226,2906.4267578125,132635400,0.0,0.0
2022-05-27 00:00:00+07:00,2961.963493441358,3008.244173026379,2943.4512216073495,2998.988037109375,155078600,0.0,0.0
2022-05-30 00:00:00+07:00,3036.012451171875,3036.012451171875,2961.963366996951,3036.012451171875,117617200,0.0,0.0
2022-05-31 00:00:00+07:00,3063.780959185432,3147.086181640625,3045.2686875287222,3147.086181640625,262054000,0.0,0.0
2022-06-02 00:00:00+07:00,3082.2931287812025,3091.549264303068,2980.4756380406825,3036.012451171875,203021800,0.0,0.0
2022-06-03 00:00:00+07:00,3063.7808577374717,3073.036993259337,3036.012451171875,3036.012451171875,147960000,0.0,0.0
2022-06-06 00:00:00+07:00,3036.0127612154906,3091.5495800182134,2971.219805945648,3017.50048828125,148785000,0.0,0.0
2022-06-07 00:00:00+07:00,3036.012565888554,3091.5493811182228,3017.5002941453313,3073.037109375,132673800,0.0,0.0
2022-06-08 00:00:00+07:00,3045.268814086914,3119.317903791155,3017.5004054478236,3110.061767578125,153409200,0.0,0.0
2022-06-09 00:00:00+07:00,3110.061734977745,3147.0862794417653,3091.549462745734,3119.31787109375,216804400,0.0,0.0
2022-06-10 00:00:00+07:00,3063.7808901352255,3082.2931613747132,3017.500212036506,3026.75634765625,165119600,0.0,0.0
2022-06-13 00:00:00+07:00,2961.963493441358,2998.988037109375,2943.4512216073495,2998.988037109375,122467200,0.0,0.0
2022-06-14 00:00:00+07:00,2961.963366996951,3036.012451171875,2961.963366996951,3036.012451171875,100136600,0.0,0.0
2022-06-15 00:00:00+07:00,3008.2441582737197,3082.293245246611,3008.2441582737197,3073.037109375,142400800,0.0,0.0
2022-06-16 00:00:00+07:00,3147.086097831157,3147.086097831157,3073.037013176306,3100.805419921875,186692600,0.0,0.0
2022-06-17 00:00:00+07:00,3026.756724827061,3054.5251351465754,2989.732177734375,2989.732177734375,156836200,0.0,0.0
2022-06-20 00:00:00+07:00,2998.9880859375,3054.52490234375,2980.4758138020834,3054.52490234375,74978200,0.0,0.0
2022-06-21 00:00:00+07:00,3073.0371744791664,3091.5494466145833,3036.012630208333,3054.52490234375,62996600,0.0,0.0
2022-06-22 00:00:00+07:00,3036.0127612154906,3063.781170616852,3008.2443518141295,3017.50048828125,88306600,0.0,0.0
2022-06-23 00:00:00+07:00,3017.50048828125,3045.268897682611,2998.9882153470094,3017.50048828125,48817400,0.0,0.0
2022-06-24 00:00:00+07:00,3036.012565888554,3073.037109375,3017.5002941453313,3073.037109375,60638400,0.0,0.0
2022-06-27 00:00:00+07:00,3110.061751994681,3110.061751994681,2989.73198182822,3045.268798828125,76574400,0.0,0.0
2022-06-28 00:00:00+07:00,3017.500276442308,3036.012548076923,2961.9634615384616,3008.244140625,110131200,0.0,0.0
2022-06-29 00:00:00+07:00,2998.9882351857314,3008.2443717140823,2943.451416015625,2943.451416015625,113216400,0.0,0.0
2022-06-30 00:00:00+07:00,2961.9637223974764,2998.988268927445,2924.939175867508,2934.1953125,125507600,0.0,0.0
2022-07-01 00:00:00+07:00,2915.682726408306,2934.1949976870887,2804.6090987356083,2813.865234375,191672200,0.0,0.0
2022-07-04 00:00:00+07:00,2804.609361803209,2841.6339078336146,2693.535723711993,2739.81640625,246417000,0.0,0.0
2022-07-05 00:00:00+07:00,2758.3285957286557,2860.1460942287067,2758.3285957286557,2832.377685546875,90919800,0.0,0.0
2022-07-06 00:00:00+07:00,2832.3776036259346,2832.3776036259346,2721.303972111192,2786.096923828125,180812800,0.0,0.0
2022-07-07 00:00:00+07:00,2776.8406723484845,2795.3529434974744,2749.072265625,2749.072265625,120444800,0.0,0.0
2022-07-08 00:00:00+07:00,2795.3533719168063,2795.3533719168063,2739.816549958194,2767.5849609375,57156600,0.0,0.0
2022-07-11 00:00:00+07:00,2767.5849609375,2786.097234923704,2739.816549958194,2767.5849609375,22860800,0.0,0.0
2022-07-12 00:00:00+07:00,2767.58453677399,2767.58453677399,2730.5599944760097,2749.072265625,51524400,0.0,0.0
2022-07-13 00:00:00+07:00,2739.8163257087626,2749.0724619442653,2693.53564453125,2693.53564453125,142494200,0.0,0.0
2022-07-14 00:00:00+07:00,2684.2795082957473,2730.56018947326,2665.767235824742,2693.53564453125,158438200,0.0,0.0
2022-07-15 00:00:00+07:00,2702.791913926394,2739.816460692509,2656.51123046875,2656.51123046875,191949400,0.0,0.0
2022-07-18 00:00:00+07:00,2675.0232755699935,2721.303955078125,2675.0232755699935,2721.303955078125,152078400,0.0,0.0
2022-07-19 00:00:00+07:00,2721.303858901515,2758.3284011994947,2693.53545217803,2749.072265625,128963600,0.0,0.0
2022-07-20 00:00:00+07:00,2795.352828013746,2943.450991087322,2795.352828013746,2924.938720703125,215712600,0.0,0.0
2022-07-21 00:00:00+07:00,2961.963261471519,2961.963261471519,2860.1457743584356,2924.938720703125,125699200,0.0,0.0
2022-07-22 00:00:00+07:00,2934.1951663266323,2934.1951663266323,2878.6583492983677,2906.4267578125,54461200,0.0,0.0
